iter,angle_error,joint_angles_gt,jointAngle_command,self.jointAngles_main,jointAngles_jpnp
3.0,0.2114413734484645,-0.00926718394528332,0.014625163227674966,-0.014457107708588789,0.0009428290836273901,0.004707002324174669,0.008735037214602049,-0.0037036451729190547,0.005837731239815485,-0.005775847334378472,0.0008468964310637633,0.00180162586646329,-0.009092322988875252,-0.005689116374680844,0.009163874341438522,-0.009094556190647586,0.02368661594194621,-0.0011207093897928966,-0.03647242291083463,-0.007407290345838109,0.01167546247963097,-0.011551694668756943,0.0016937928621275267,0.00360325173292658,-0.018184645977750505
6.0,0.6894792616870563,-0.025914779589921534,0.04117337245681649,-0.040646758595485714,-0.008634686443252161,0.01518036788127737,0.035935273038072126,-0.011236868425106522,0.017816717052342664,-0.017595047338710815,-0.0022075679095060665,0.006308809841766833,-0.023504114425424487,-0.012894918219322557,0.02132675386057088,-0.021399958354317745,0.018949430837004167,0.0036857902079133905,-0.049051000233967905,-0.023769032800279758,0.037744789568561636,-0.03725730242909734,-0.00728893187718231,0.013806897785894723,-0.047479368201569234
6.0,1.2036300752966629,-0.04313893762200392,0.0686851080699736,-0.06789802631307748,-0.019562037448844834,0.026221047237744523,0.06512068516780732,-0.020866166330087373,0.03316973344478182,-0.032774796339042095,-0.007380592057511334,0.012306965157997915,-0.08912359009038298,-0.018043304467340662,0.030521846808376964,-0.030996970154803176,0.01656812625670492,0.007098311228819465,-0.13391564689495777,-0.04098486775628514,0.06524724822220239,-0.06449039351685995,-0.018192542453698286,0.024839758147877613,-0.22636659199812653
8.0,1.7184930235445155,-0.06037035241253135,0.09614403957045167,-0.09511791123010344,-0.03052894232138628,0.03727077583705641,0.09428605683092744,-0.03207635300504203,0.05104175239621178,-0.05046625261255571,-0.013912931872450875,0.019384673006023156,-0.17058022362046,-0.025090552603978116,0.043047198804102266,-0.04389400928245739,0.01284644028728124,0.011906345824579001,-0.15558173820089488,-0.05821643019756427,0.09271610911964287,-0.0917198971455358,-0.0291547709699183,0.03589036990642436,-0.36073440030733334
8.0,2.231723926747336,-0.077602333202327,0.12351506866410371,-0.12224699147557976,-0.04152067797574131,0.048320329365944575,0.12338191847418058,-0.04462620571982513,0.07102383762074059,-0.07025657465565924,-0.02149864682706424,0.027356426141118273,-0.31287241843343344,-0.03420692877734786,0.059063319574156295,-0.06025615796248906,0.0072879343994186755,0.018137101437306083,-0.2990224724668611,-0.07544844718772258,0.12009908932763612,-0.11886143019072816,-0.04014516306738168,0.04693787270561881,-0.6636844103249487
13.0,2.7425605860245175,-0.09483257071053343,0.15077966089983055,-0.14926448193782105,-0.05254008322981263,0.05936993955150103,0.15238845078924348,-0.058311746784627014,0.09277031530830483,-0.0917986892827247,-0.029940000894304125,0.03607931440213131,-0.34769405395872094,-0.04511785331029472,0.07801426790012543,-0.07954584343377231,0.0003718844204037464,0.025970492039345885,-0.17962673170043195,-0.09267893676252713,0.1473781224227108,-0.14589405523998758,-0.05116058187307789,0.057988359443468564,-0.43213210092384635
10.0,3.250332968938171,-0.11205570121798628,0.1779173324791368,-0.17614650800861884,-0.06358448868899393,0.0704173294805036,0.18127976071412996,-0.07293276377183006,0.11594315550199794,-0.11475394277307027,-0.039075120057006626,0.04541765487554283,-1.0504450922196404,-0.05761650517881636,0.09930878689852315,-0.10114584883132069,-0.007982899055610016,0.0329514499190225,-1.3996347522806951,-0.109903440158279,0.17453271564009165,-0.1727941135012013,-0.06220309588021332,0.06903569585661054,-2.859684687936366
11.0,3.7544735648272956,-0.12926534810064413,0.2049076453151891,-0.20287745224427148,-0.07465054564860175,0.0814614118651581,0.21002756606344597,-0.08829923561626075,0.1402228309480073,-0.13880421782675223,-0.04876193853948001,0.05524717549664771,-1.307154920831244,-0.07124499990430323,0.12251473709398174,-0.12465702199526679,-0.016194135479069047,0.04646647546329556,-0.4410413470968997,-0.12711484386955768,0.20154258706759828,-0.19954525668102002,-0.07326576328609068,0.0800826723331074,-1.953445836423793
13.0,4.254405482318892,-0.146454475894463,0.2317310700796578,-0.22943714393692716,-0.08573470243734536,0.09249996060824481,0.23860524991532694,-0.10424191771161001,0.16532430319481736,-0.16366575119578602,-0.05887657785645838,0.06545913843433683,-0.3956832014513657,-0.08599949930060473,0.14705035362995442,-0.14946923775882945,-0.025884308347994503,0.05601330424711128,0.4187954761176532,-0.1443071905899231,0.22838784771522017,-0.22612687565106576,-0.08433611829358628,0.09113005104289494,2.003943330732934
12.0,4.74960394161007,-0.1636157026005471,0.25836859225088143,-0.25580389321819114,-0.0968333368469127,0.10353022125701339,0.26698714240352045,-0.12061689343468142,0.19100555364544958,-0.1890975734329615,-0.06932558242792035,0.07595447814347671,-1.027300006999803,-0.10173392175913729,0.17249498808503866,-0.17505599858249532,-0.0372501812644941,0.05921402943556038,-1.48021737856839,-0.16147194460345526,0.25504988797117273,-0.2525198218224579,-0.09544248118387541,0.10214808817402982,-2.669373400169848
8.0,5.23959966935555,-0.18074157499803734,0.284801211675739,-0.2819620456455881,-0.10794281117091116,0.11455063904655205,0.2951462251285858,-0.13730700562970655,0.2170677550466238,-0.21490165688282092,-0.0800262103687713,0.08666420401801514,0.0765935365802175,-0.11770300456386307,0.19880495004503812,-0.20169164739345968,-0.046443313383693015,0.07798065028597251,0.6613366646486134,-0.1786032417732984,0.2815089896679992,-0.278703944577727,-0.10655591634531734,0.1131728423407038,2.97369828718928
7.0,5.723892155403652,-0.19782466965503231,0.3110102366714886,-0.3078953962712579,-0.11905952512814467,0.1255595067881577,0.323056110305166,-0.15421847839948508,0.2433515952356049,-0.24092088983200857,-0.09091343479649143,0.09752812568349689,0.9120664280772475,-0.1345104380994633,0.22536214798791337,-0.22834690478056618,-0.05869288985582165,0.08061977161172947,-0.009425287233187973,-0.19569209672120733,0.30774697534477014,-0.30466659121189177,-0.11767279703637185,0.12418217060479422,3.0814897980477842
11.0,6.201966268037085,-0.2148576570991672,0.33697746517384175,-0.3335812761190441,-0.13017996262556514,0.13655354091655514,0.3506930455390513,-0.17127787302404832,0.2697309793514272,-0.267029276062251,-0.10193586224817218,0.10849846431432256,1.192563830231646,-0.15146545236092934,0.2522608094420728,-0.25537915881628326,-0.06976725201854432,0.09186048754685686,0.2601145010800215,-0.2127313531423636,0.33374550428306277,-0.3303838210680228,-0.12878586187215205,0.13516915183124173,1.8943381779021646
